pct_carrier_delay,pct_atc_delay,pct_weather_delay,airline
8.317226891,4.174369748,2.512605042,American
14.05777778,4.666666667,2.524444444,American
8.781954887,10,4.928571429,American
15.72,0,3.28,American
0,25,0,Alaska
2.769230769,4.923076923,0,Alaska
5.02901354,12.05802708,1.011605416,Alaska
3.571428571,4.035714286,0,Alaska
3.739726027,6.232876712,0,Alaska
2.5125,10.05,1.45,Alaska
0,0.6071428571,0,Alaska
3.846153846,1.923076923,1.923076923,Alaska
1.359375,3.90625,1.765625,Alaska
5.5125,6.575,0.3375,Alaska
1.785714286,1.482142857,0.05357142857,Alaska
1.416666667,2.261904762,0,Alaska
5.585365854,1.731707317,0,Alaska
4.294871795,4.205128205,0.4743589744,Alaska
3.333333333,4.074074074,0,Alaska
5.858085809,5.118811881,3.01320132,Alaska
3.014705882,4.014705882,0,Alaska
1.160714286,19.15178571,0.75,Alaska
0,7.142857143,0,Alaska
4.960714286,6.889285714,1.485714286,Alaska
2.588235294,9.176470588,0,Alaska
5.81547619,4.375,0,Alaska
5.818481848,3.706270627,0.06930693069,Alaska
3.200945626,8.95035461,0.2836879433,Alaska
4,11.17857143,0,Alaska
1.660714286,2.910714286,0,Alaska
6.178571429,0.9642857143,0,Alaska
5.634615385,7.846153846,0,Alaska
7.196969697,13.14393939,0.05303030303,Alaska
1.727777778,11.51666667,0.1333333333,Alaska
3.011904762,10.01190476,5.25,Alaska
8.473684211,9.802631579,0,Alaska
3,12.78861789,0,Alaska
6.297619048,9.547619048,1.071428571,Alaska
2.649739583,5.354166667,0.2278645833,Alaska
5.586538462,5.778846154,0.4807692308,Alaska
3.571428571,8.517857143,0,Alaska
4.301282051,3.538461538,0.641025641,Alaska
6.12,7.153333333,0.3333333333,Alaska
1.980769231,2.307692308,1.596153846,Alaska
3.222710163,6.489335006,0.3149309912,Alaska
4.48880597,16.26492537,0.1119402985,Alaska
1.880952381,3.238095238,0.04761904762,Alaska
4.411764706,4.003921569,0.7843137255,Alaska
4.833333333,4.018518519,0,Alaska
4.876132931,2.498489426,0,Alaska
3.571428571,0,0,Alaska
5.142857143,4.464285714,0,Alaska
1.482142857,1.607142857,2.196428571,Alaska
4.428571429,3.214285714,1.303571429,Alaska
10.27722772,12.69306931,0.1584158416,Jet Blue
9.660714286,10.25,0,Jet Blue
6.877455167,6.831340734,0.1003415884,Jet Blue
2.953125,0.515625,0,Jet Blue
11.890625,2.953125,0,Jet Blue
12.83040936,8.266081871,0.3070175439,Jet Blue
3.634146341,15.85365854,0,Jet Blue
11.32520325,11.40650407,0.1219512195,Jet Blue
16.17164179,16.58955224,0.4029850746,Jet Blue
8.331967213,7.479508197,0.01639344262,Jet Blue
17.02777778,36.83333333,0.1666666667,Jet Blue
6.514285714,16.36428571,0,Jet Blue
8.86822352,9.920767306,0.1467889908,Jet Blue
11.81632653,12.95918367,0,Jet Blue
11.10644258,8.322128852,0.5546218487,Jet Blue
11.30851064,9.505319149,0.08510638298,Jet Blue
9.851485149,12.82178218,0,Jet Blue
6.124675325,11.02727273,0.1392857143,Jet Blue
10.57638889,13.12847222,0.1041666667,Jet Blue
11.67460317,36.58730159,0,Jet Blue
11.87250996,18.90836653,0.1035856574,Jet Blue
4.278795812,7.743455497,0.2382198953,Jet Blue
8.976117103,12.29275809,0.1448382126,Jet Blue
9.680412371,14.21649485,0,Jet Blue
9.870229008,10.20610687,0.09160305344,Jet Blue
13.04487179,25.17307692,0,Jet Blue
12.56505576,8.243494424,0.3680297398,Jet Blue
5.707692308,3.938461538,0.2,Jet Blue
5.694444444,40.98611111,0,Jet Blue
11.11666667,9.216666667,0,Jet Blue
7.784313725,9.117647059,0,Jet Blue
15.67857143,4.866071429,0,Jet Blue
10.85238095,6.60952381,0.05714285714,Jet Blue
14.4537037,7.824074074,0.02777777778,Jet Blue
4.663043478,6.195652174,0,Jet Blue
13.859447,10.98617512,0.4032258065,Jet Blue
6.2875,31.45,0,Jet Blue
3.680327869,15.6557377,0.09016393443,Jet Blue
8.131147541,17.78688525,0.5573770492,Jet Blue
9.297297297,17.7027027,0,Jet Blue
9.020253165,5.739240506,0,Jet Blue
6.857142857,2.991071429,1.401785714,Jet Blue
5.263888889,6.736111111,0.125,Jet Blue
13.96511628,16.26744186,0,Jet Blue
14.375,9.392857143,0,Jet Blue
14.90298507,4.664179104,0,Jet Blue
11.42105263,12.83881579,0.4078947368,Jet Blue
5.535714286,10.60714286,0,Delta
0.7307692308,3.846153846,0,Delta
15.82142857,30.07142857,0.3392857143,Delta
4.020746888,8.33078547,0.43917886,Delta
6.361290323,7.729032258,0.3806451613,Delta
2.598062954,2.661016949,0.186440678,Delta
7.526315789,4.631578947,2.289473684,Delta
24.75,1.166666667,1.5,Delta
8.052631579,5.047368421,0.1894736842,Delta
3.267857143,1.017857143,0.5535714286,Delta
4.200601805,4.749247743,0.2507522568,Delta
3.097014925,1.634328358,0.1940298507,Delta
3.916515426,4.637023593,0.9401088929,Delta
11.2,3.857142857,0,Delta
10.49462366,1.586021505,0.0752688172,Delta
5.341463415,2.43902439,0.1463414634,Delta
4.346354167,3.401041667,0.6979166667,Delta
5.710227273,2.664772727,0.7443181818,Delta
6.285714286,8,1.142857143,Delta
4.706319703,2.888475836,0.1809169765,Delta
5.743801653,3.991735537,0,Delta
8.452830189,4.132075472,0.141509434,Delta
4.759682224,4.714995035,0.6266137041,Delta
7.354961832,9.746183206,0.4541984733,Delta
7.141104294,6.794478528,0.8711656442,Delta
4.519003932,4.996592398,0.2589777195,Delta
1.818181818,1.818181818,0.6727272727,Delta
3.233333333,3.1,0,Delta
3.75,1.7,2.075,Delta
6.368020305,7.799492386,0.3908629442,Delta
6.678571429,2.821428571,0,Delta
8.275862069,7.293103448,0,Delta
5.669582119,5.394557823,0.4130223518,Delta
15.85964912,2.210526316,0,Delta
4.37037037,6.787037037,1.138888889,Delta
10.88,0,0,Delta
6.62745098,1.352941176,3.784313725,Delta
9.970588235,5.068627451,1.774509804,Delta
4.307692308,7.692307692,1.307692308,Delta
7.142857143,7.142857143,0,Delta
8.68627451,6.37745098,0.181372549,Delta
11.21518987,5.455696203,0.1265822785,Delta
7.142857143,7.821428571,1.107142857,Delta
4.252293578,4.100917431,0.3944954128,Delta
6.842767296,3.459119497,0.006289308176,Delta
8.349127182,5.36159601,0.9501246883,Delta
10.67857143,3.571428571,0,Delta
7.230769231,6.269230769,1.307692308,Delta
6.93982808,4.040114613,0.4441260745,Delta
3.681355932,9.240677966,0.4447457627,Delta
11.57142857,2.428571429,0,Delta
8.122047244,11.78149606,0.5580708661,Delta
6.675146771,16.86888454,0.3718199609,Delta
3.458983392,11.0578762,1.268243583,Delta
3.571428571,3.571428571,0,Delta
4.318181818,6.409090909,1.681818182,Delta
4.142857143,4.985714286,0.5357142857,Delta
5.551952349,7.289212442,0.5757776307,Delta
9.090909091,5.513368984,0.5294117647,Delta
4.92034632,4.758441558,0.2909090909,Delta
0,0,0,Delta
5.406162465,5.113445378,0.2591036415,Delta
7.926760563,3.011267606,0.261971831,Delta
5.546666667,2.56,0.1066666667,Delta
2.494382022,1.97752809,1.08988764,Delta
4.901147181,5.87747132,0.5630949475,Delta
5.945454545,5.585858586,0.7616161616,Delta
0,50,0,Delta
4.857142857,3.660714286,0,Delta
9.785714286,9.857142857,0,Delta
15.1,10,0,Delta
5,1.35,8.65,Delta
13.35714286,4.964285714,0,Delta
6.470982143,11.02232143,1.142857143,Delta
5.768292683,1.213414634,0.2926829268,Delta
4.859213251,4.260869565,0.5755693582,Delta
10.32231405,10.19834711,0.07024793388,Delta
3.046511628,2.139534884,1.313953488,Delta
5.077083333,7.639583333,0.6270833333,Delta
6.953376206,13.41318328,0.7186495177,Delta
7.055214724,2.668711656,0.6134969325,Delta
9.5,3.252427184,1.514563107,Delta
0,0,0,Delta
8.202531646,5.582278481,0,Delta
5.048780488,7.902439024,0,Delta
5.166666667,3.370056497,0.5056497175,Delta
5.211055276,0.03015075377,0.03015075377,Delta
7.927272727,4.218181818,0.7090909091,Delta
5.487804878,0,0.256097561,Delta
6.057507987,7.07028754,1.482428115,Delta
5.387179487,12.91025641,0.2102564103,Delta
5.721311475,6.942622951,1.081967213,Delta
9.765625,2.786458333,0.3125,Delta
3.046511628,2.325581395,2.418604651,Delta
7.96557377,16.55409836,0.8409836066,Delta
5.611202636,18.91433278,0.744645799,Delta
6.887323944,13.23943662,1.521126761,Delta
6.668269231,8.581730769,0.25,Delta
5.331632653,7.902133581,0.4763450835,Delta
6.416666667,5.683333333,0.325,Delta
3.701754386,8.801169591,0.1637426901,Delta
5.856410256,3.846153846,0.3230769231,Delta
4.6425,3.4625,1.2075,Delta
2.717391304,1.630434783,0,Delta
0,20,0,Delta
0,0,1.416666667,Delta
17.21428571,1.071428571,0,Delta
5.881165919,5.457399103,0.6098654709,Delta
11.27777778,12.98611111,0.75,Delta
6.204545455,6.931818182,0,United
4.87804878,1.536585366,0,United
5.127659574,9.829787234,0.7446808511,United
0.7777777778,6.055555556,0,United
2.92,3.046666667,0.4066666667,United
8.76,4.68,1.52,United
5.210526316,11.05263158,2.631578947,United
3.918505942,3.412563667,0.6536502547,United
7.75,12.86111111,1.416666667,United
4.602362205,3.125984252,0.5433070866,United
2.214285714,3.392857143,0,United
7.5,3.25,0,United
2.5,7.7,0,United
4.054054054,1.391891892,0,United
0.5416666667,5.5,1.416666667,United
2.978056426,2.401253918,0.3542319749,United
3.239429175,6.062896406,0.6376849894,United
6.004587156,5.036697248,0,United
2.3125,3.78125,0,United
3.21875,4.4375,1.4375,United
3.357142857,4.892857143,1.785714286,United
3.245535714,11.57589286,0,United
0,0,0,United
7.641509434,1.924528302,1.603773585,United
8.235294118,10.02941176,0,United
8.11023622,8.401574803,0,United
3.035162493,3.378263186,0.2972828982,United
4.203883495,9.834951456,0,United
2.192307692,10.42307692,0,United
6.016393443,8.360655738,1.360655738,United
4.416666667,5.75,2.777777778,United
2.45915493,1.166197183,0.2816901408,United
5.660377358,4.29245283,0,United
4.340946166,8.252854812,0.4257748777,United
3.499443207,11.67427617,0.2722717149,United
2.688492063,13.10515873,0.01388888889,United
4.044117647,1.838235294,0,United
1.283333333,5.666666667,0,United
5.450819672,2.905737705,0.3545081967,United
1,2.769230769,0,United
5.807692308,3.166666667,0.7435897436,United
4.125541126,4.623376623,0.7186147186,United
4.129411765,6.564705882,0.5882352941,United
0,5,0,United
0,5.408163265,0,United
4.294117647,4.764705882,0,United
2.222222222,3.311111111,0,United
7.492537313,6.843283582,0,United
2.128205128,8.935897436,0.2692307692,United
2.795606936,8.54982659,0.2686705202,United
4.435064935,6.857142857,0.3831168831,United
3.346153846,6.405982906,0.6452991453,United
7.443804035,13.5907781,0.4870317003,United
2.779069767,3.156976744,0.3197674419,United
1.25,17.57142857,0,United
3.955555556,1.355555556,1.777777778,United
5.386666667,4.653333333,1.92,United
0,0,0,United
3.975609756,7.768292683,1.219512195,United
6.25,6.678571429,1.964285714,United
4.831041257,11.76424361,0.163064833,United
4.166666667,13.875,0.6041666667,United
5.412,7.998,0.4,United
3.064492488,12.42762917,0.3957493587,United
5.3125,6.46875,0,United
5.855670103,4.030927835,1.659793814,United
2.773584906,2.547169811,0,United
4.09202454,9.325153374,1.392638037,United
2.908127208,8.28975265,0.2296819788,United
4.607142857,0.3571428571,0,United
10.6,5.4,0,United
4.130081301,5.853658537,0.6788617886,United
0.84,3.16,0,United
8.767910448,3.150746269,0.4664179104,Southwest
9.040114613,1.581661891,0,Southwest
10.36326531,3.040816327,0.07346938776,Southwest
8.728957529,2.922007722,0.4532818533,Southwest
9.917670683,2.313253012,0.1104417671,Southwest
9.439542484,2.593137255,0.08006535948,Southwest
5.957688338,3.593911249,0.4102167183,Southwest
6.325167038,1.775055679,0.2628062361,Southwest
3.931785196,3.330914369,0.7068214804,Southwest
9.672489083,2.823144105,0.1441048035,Southwest
5.231259968,0.8325358852,0,Southwest
3.816947566,3.967696629,0.5957397004,Southwest
10.58944282,2.791788856,0.5425219941,Southwest
8.094501718,1.728522337,0.03264604811,Southwest
8.314516129,2.612903226,0.8064516129,Southwest
4.30299365,3.154823103,0.9585727245,Southwest
5.55037555,5.048692049,0.2836052836,Southwest
8.637440758,4.274881517,0.317535545,Southwest
9.102678571,2.834821429,0.9508928571,Southwest
8.673776662,1.759096612,0.2484316186,Southwest
4.726699369,2.420462509,0.3749124036,Southwest
7.264563107,3.172330097,0.4975728155,Southwest
5.262674177,4.451823303,0.375037059,Southwest
7.976470588,2.466666667,0.06666666667,Southwest
8.014423077,4.403846154,0.5721153846,Southwest
8.013303769,1.953436807,0.2461197339,Southwest
3.872881356,0.8,0.3694915254,Southwest
10.04878049,6.786585366,0,Southwest
6.429328622,2.118374558,0.06007067138,Southwest
4.537277288,4.415499049,0.2888773569,Southwest
6.345750085,5.728073146,0.2058923129,Southwest
12,2.092664093,1.555984556,Southwest
11.56744186,15.89302326,1.655813953,Southwest
9.787535411,3.855524079,0.7337110482,Southwest
10.25769231,2.569230769,0.3807692308,Southwest
7.245460238,4.611772073,0.3180964308,Southwest
5.335302806,3.079025111,0.5823485968,Southwest
4.269943289,4.271455577,0.4355387524,Southwest
6.464041096,1.029109589,0.3116438356,Southwest
3.397590361,4.557228916,0.1415662651,Southwest
6.927738928,5.037296037,0.2610722611,Southwest
7.832570906,2.919487649,0.5580969808,Southwest
5.364775239,1.5899042,0.2660280029,Southwest
8.418943534,3.214936248,0.8998178506,Southwest
7.126582278,3.296202532,0.09873417722,Southwest
8.52907531,2.192564347,0,Southwest
11.0125,1.203125,0,Southwest
7.698830409,1.739766082,0.04678362573,Southwest
5.789968652,3.178683386,0.275862069,Southwest
4.487951807,8.644578313,1.442436412,Southwest
5.682299232,5.361278274,0.2521269973,Southwest
6.84180791,1.90960452,0.3634651601,Southwest
6.632963989,1.835180055,0.0595567867,Southwest
7.5,1.533426184,0.2423398329,Southwest
9.105504587,4.072247706,0.4850917431,Southwest
9.573863636,3.602272727,0.6221590909,Southwest
5.9944,3.6136,0.2556,Southwest
8.902586207,3.469827586,0.1301724138,Southwest
7.520215633,1.53638814,0.2129380054,Southwest
9.28115345,5.514933059,0.1235839341,Southwest
4.318928263,10.55834054,1.324114088,Southwest
4.929298643,1.566176471,0.2466063348,Southwest
11.25546059,2.939221273,0.4691358025,Southwest
6.311810155,1.850993377,0.3581677704,Southwest
4.901234568,1.749794239,0.1481481481,Southwest
6.362185687,4.189071567,0.3273694391,Southwest
5.906096362,2.983775811,0.470993117,Southwest
8.553775744,3.395881007,0.6933638444,Southwest
7.755555556,3.905555556,0.03703703704,Southwest
6.923387097,1.790322581,0,American
10.66445916,4.196467991,0,American
7.573746313,2.085545723,0.2551622419,American
11.75824176,4.741758242,0.2582417582,American
7.483870968,1.924731183,0,American
8.541208791,3.379120879,0,American
12.00948992,8.395017794,0.4294187426,American
7.948275862,5.5,0.8103448276,American
11.56363636,4.356363636,0.3636363636,American
8.317073171,2.141463415,0.2975609756,American
3.448275862,1.724137931,0,American
6.877419355,2.380645161,0,American
7.827586207,0.1551724138,0,American
7.969094923,4.613686534,0.5165562914,American
11.48847926,4.361751152,0.01843317972,American
3.027584116,3.074264929,0.3866323128,American
9.219512195,6.673170732,0.487804878,American
14.03061224,9.903061224,1.535714286,American
6.737704918,1.286885246,0.381147541,American
3.73657289,13.56777494,0.5294117647,American
10.53225806,2.032258065,0,American
10.29325513,7.093841642,0.917888563,American
18.83333333,4.939393939,0,American
11.11764706,7.617647059,0.3613445378,American
5.539325843,1.123595506,0,American
8.225,4.580555556,0.1277777778,American
11.92,5.949090909,0,American
11.175,0.2,0,American
7.6,2.341935484,0,American
21.77272727,3.931818182,0,American
6.075,3.191666667,0.6916666667,American
5.999210734,7.785319653,0.4033149171,American
12.74193548,9.838709677,0,American
6.415322581,3.98655914,0.4919354839,American
8.070915998,7.477416631,0.4930350359,American
5.378694158,10.46185567,0.4336769759,American
9,7.161290323,0,American
7.629120879,1.945054945,0.9065934066,American
10.22817955,6.486284289,0.7855361596,American
7.975,1.758333333,0,American
10.225,1.258333333,0,American
5.190965092,6.613449692,0.4129876797,American
10.14900662,5.82781457,0.6622516556,American
9.260752688,5.268817204,0.3172043011,American
0,12.5,0,American
9.913978495,5.290322581,0,American
6.087557604,1.331797235,0,American
8.960264901,3.688741722,0.7814569536,American
9.524193548,7.153225806,0,American
3.529287376,8.199830831,0.448932121,American
11.11290323,6.451612903,0.4193548387,American
6.277419355,7.741935484,1.864516129,American
15.00806452,10.84677419,0,American
7.394021739,5.201086957,0.1440217391,American
9.443089431,4.558943089,0.1382113821,American
10.89247312,3.043010753,0,American
9.4140625,6.9375,0.484375,American
8.24925816,4.139465875,1.086053412,American
6.935483871,3.870967742,0,American
10.83870968,8.766129032,0,American
12.90322581,7.11827957,0.9193548387,American
9.32718894,9.960829493,0.7995391705,American
8.06500956,2.512428298,0,American
5.623655914,1.903225806,0,American
13.1576087,14.00543478,0.8831521739,American
7.113804004,22.24341412,0.8977871444,American
9.579166667,11.6375,0.15,American
12.57466063,5.677224736,0.3650075415,American
14.67096774,6.122580645,0,American
9.201612903,3.887096774,0,American
6.714634146,3.758536585,0.2926829268,American
6.507291667,6,0.840625,American
12.57983193,6.605042017,0.1428571429,American
6.677419355,13.4516129,0,American
8.062618596,5.518026565,0.1593927894,American
11.36144578,2.995983936,0,American
8.408496732,3.81372549,0.03594771242,American
14.59259259,0,0,American
0,0,0,Alaska
2.603448276,4.775862069,5.517241379,Alaska
4.775937228,3.040104621,0.2615518745,Alaska
7.419354839,5.483870968,0,Alaska
6.070588235,4.552941176,0,Alaska
3.786516854,2.95505618,0,Alaska
5.917808219,5.356164384,0,Alaska
3.225806452,3.225806452,1.612903226,Alaska
1.507042254,3.661971831,1.112676056,Alaska
4.626373626,3.901098901,0,Alaska
2.661290323,0.5967741935,0,Alaska
5.182795699,6.623655914,0,Alaska
5.225806452,7.860215054,1.075268817,Alaska
4.395604396,1.098901099,0,Alaska
4.838709677,9.677419355,0,Alaska
7.261235955,5.028089888,0,Alaska
7.493670886,3.392405063,0,Alaska
3.451612903,17.19354839,0,Alaska
9.677419355,6.451612903,0,Alaska
5.016129032,1.848387097,0.3225806452,Alaska
6.032258065,13.27956989,1.107526882,Alaska
4.962365591,3.478494624,0.2634408602,Alaska
6.846547315,2.37084399,0,Alaska
6.573469388,8.555102041,0,Alaska
3.285714286,16.71428571,0,Alaska
2.419354839,2.419354839,0,Alaska
0.9032258065,7.35483871,0,Alaska
1.724137931,5.172413793,0,Alaska
4.732026144,4.588235294,0.6535947712,Alaska
5.959798995,16.70351759,0.1507537688,Alaska
6.419354839,0.8279569892,1.774193548,Alaska
11.97674419,8.081395349,0,Alaska
6.234899329,8.530201342,0,Alaska
7.076086957,5.293478261,2.152173913,Alaska
3.717366629,3.928490352,0.227014756,Alaska
6.084033613,3.840336134,0,Alaska
5.161290323,2.290322581,1.758064516,Alaska
6.91160221,3.613259669,0,Alaska
4.807692308,8.352071006,0.1923076923,Alaska
3.706896552,5.24137931,1.379310345,Alaska
3.885448068,5.595505618,0.2921348315,Alaska
7.46728972,26.7788162,0.6230529595,Alaska
2.935483871,5.333333333,0.3010752688,Alaska
6.97689769,6.726072607,0.3300330033,Alaska
6,8.284768212,0,Alaska
5.06017192,2.965616046,0,Alaska
7.290322581,4.483870968,0,Alaska
2.483870968,0.7419354839,0,Alaska
8.419354839,5.596774194,4.612903226,Alaska
0,0,0,Alaska
7.137931034,7.793103448,0.03017241379,Jet Blue
12.80645161,9.451612903,0.5,Jet Blue
7.013894104,10.47014645,0.2621104018,Jet Blue
7.75,6.0375,0,Jet Blue
12.43225806,2.883870968,0,Jet Blue
12.83698297,5.262773723,0.2287104623,Jet Blue
5.731182796,18.25806452,0,Jet Blue
12.33576642,6.846715328,0,Jet Blue
11.58278146,15.78145695,0.701986755,Jet Blue
15.9704797,13.30258303,0.2841328413,Jet Blue
20.72151899,21.4556962,0.07594936709,Jet Blue
9.339784946,19.60860215,0.4,Jet Blue
8.70592434,10.18772305,0.1384725196,Jet Blue
17.20689655,7.431034483,0,Jet Blue
10.80645161,8.459057072,0.3151364764,Jet Blue
10.00936768,7.681498829,0.2857142857,Jet Blue
17.09649123,9.333333333,0.3771929825,Jet Blue
5.671950564,7.90838259,0.1402471789,Jet Blue
7.920127796,8.728434505,0,Jet Blue
8.217391304,29.45652174,0.2391304348,Jet Blue
9.125448029,18.45519713,0.2508960573,Jet Blue
4.055485498,6.295081967,0,Jet Blue
7.924075276,8.874756652,0.0622972096,Jet Blue
10,11.09090909,0,Jet Blue
13.27205882,11.11029412,0.5073529412,Jet Blue
15.39534884,16.0872093,0,Jet Blue
NA,NA,NA,Jet Blue
12.07174888,10.07772795,0.2840059791,Jet Blue
6.5,6.106060606,0.4545454545,Jet Blue
9.651685393,21.94382022,0,Jet Blue
8.941666667,8.175,0.375,Jet Blue
8.177419355,13.35483871,2.112903226,Jet Blue
14.30645161,1.60483871,1.233870968,Jet Blue
14.51229508,9.053278689,0.2950819672,Jet Blue
21.58333333,6.208333333,0,Jet Blue
10.13084112,6.037383178,0.1682242991,Jet Blue
11.32287823,12.11623616,0.2915129151,Jet Blue
8.0875,29.3875,0,Jet Blue
8.353846154,10.57692308,0,Jet Blue
9.801587302,26.33730159,0,Jet Blue
9.916666667,23.89583333,0,Jet Blue
11.09188034,10.20726496,0.3226495726,Jet Blue
6.306451613,2.306451613,0.6129032258,Jet Blue
5.853658537,2.426829268,0,Jet Blue
10.92783505,13.88659794,0,Jet Blue
14.66129032,4.887096774,1.322580645,Jet Blue
13.3483871,4.412903226,0.5612903226,Jet Blue
14.59677419,14.31451613,0.1532258065,Jet Blue
6.408602151,8.569892473,0,Delta
17.03703704,5.555555556,0,Delta
8.413043478,11.14130435,0.1739130435,Delta
4.187636864,9.706813489,0.2998185572,Delta
6.356097561,4.770731707,0.2390243902,Delta
6.765402844,3.085308057,0.1374407583,Delta
11.14285714,9.571428571,0.3571428571,Delta
5.064516129,2.935483871,1.612903226,Delta
13.42307692,3.192307692,0,Delta
11.8974359,4.931623932,0.1282051282,Delta
2.507692308,2.184615385,0.8923076923,Delta
4.20941968,9.853658537,0.6248948696,Delta
5.086092715,1.59602649,0,Delta
7.76557377,3.467213115,0.2426229508,Delta
4.026315789,10.07894737,0.1842105263,Delta
4.72,1.68,0,Delta
6.037288136,3.179661017,0.8610169492,Delta
17.4516129,12.4516129,0.2258064516,Delta
6.530066815,6.443207127,0.4031180401,Delta
5.235897436,2.338461538,0.1282051282,Delta
15.22580645,15.25806452,0,Delta
5.877733598,3.197813121,0.1212723658,Delta
5.612903226,3.251612903,0.2129032258,Delta
5.453781513,2.243697479,0.6470588235,Delta
5.481546573,10.8857645,0.5922671353,Delta
7.998336106,9.342762063,0.8369384359,Delta
8.994722955,5.303430079,0.4300791557,Delta
4.4414808,4.628880202,0.3754886181,Delta
4.465517241,4.879310345,0,Delta
5.028571429,15.08571429,0,Delta
5.148148148,4.277777778,1.851851852,Delta
5.879227053,11.65942029,0.2898550725,Delta
2.629032258,2.806451613,0,Delta
7.620689655,3.75862069,0.8620689655,Delta
6.175979983,6.650542118,0.5813177648,Delta
18.62903226,5.822580645,0.6451612903,Delta
6.616071429,7.196428571,0.4553571429,Delta
7.259259259,3.851851852,0,Delta
8.435483871,5.14516129,0,Delta
9.767123288,5.232876712,0.7739726027,Delta
8.064516129,5.032258065,0,Delta
15.76923077,2.192307692,0,Delta
2.481481481,4.925925926,0,Delta
10.33962264,17.24056604,0.09433962264,Delta
8.78125,2.734375,0.40625,Delta
3.967741935,0.7096774194,0.2580645161,Delta
4.824267782,3.564853556,0,Delta
8.582857143,2.102857143,0.3828571429,Delta
10.17380952,4.20952381,0.2952380952,Delta
2.91025641,6.833333333,1.192307692,Delta
0.4838709677,10.38709677,0,Delta
8.651515152,4.03030303,0.5303030303,Delta
3.993071594,9.622979215,0.3446882217,Delta
0,6.451612903,0,Delta
6.876322213,12.67127746,0.4849471115,Delta
7.231584821,17.91517857,0.3253348214,Delta
3.954765042,10.37637242,0.7760210804,Delta
6.870967742,12.48387097,0,Delta
3.032258065,8.419354839,0,Delta
5.925207756,3.952908587,0.379501385,Delta
6.378063011,7.178529755,0.3267211202,Delta
7.676056338,5.159624413,0.323943662,Delta
5.62166405,5.734693878,0.1538461538,Delta
7.233333333,5.366666667,0,Delta
7.486284289,9.00872818,0.3366583541,Delta
9.608349901,5.922465209,0.3717693837,Delta
8.833333333,2.54,0,Delta
8.895652174,6.808695652,0.2173913043,Delta
5.464105793,6.198152813,0.279806885,Delta
8.556521739,5.817391304,0.5652173913,Delta
10,10,0,Delta
4.919354839,7.177419355,0.8387096774,Delta
4.790322581,9.725806452,0,Delta
8.814814815,1.962962963,0,Delta
8.344262295,2.540983607,2.950819672,Delta
15.51612903,21.51612903,0.1935483871,Delta
4.679824561,11.14035088,0.3925438596,Delta
4.5,2.422222222,0,Delta
7.048824593,5.674502712,0.5045207957,Delta
8.659942363,13.77521614,0.5878962536,Delta
13.39344262,5.803278689,0,Delta
5.775510204,6.310204082,0.1918367347,Delta
8.662404092,11.57544757,0.3938618926,Delta
9.497109827,2.398843931,0.2080924855,Delta
8.961864407,4.741525424,1.177966102,Delta
19,0,0,Delta
5.348314607,1.393258427,0,Delta
8,1.612903226,1.161290323,Delta
6.009009009,1.276276276,0.01801801802,Delta
4.090909091,2.186602871,0.3588516746,Delta
8.919354839,4.370967742,0.2258064516,Delta
6.558139535,3.73255814,0,Delta
5.144662921,8.018258427,0.5393258427,Delta
6.561776062,13.57528958,0.388030888,Delta
6.125827815,3.092715232,0.238410596,Delta
11.6937799,2.358851675,0.1626794258,Delta
7.365853659,4.073170732,0.8048780488,Delta
6.98699422,12.70809249,0.2210982659,Delta
5.595744681,29.96737589,0.6737588652,Delta
13,20.71428571,1.30952381,Delta
8.926829268,4.353658537,0,Delta
5.743710692,7.862028302,0.25,Delta
13.11678832,13.17518248,1.00729927,Delta
2.896385542,9.077108434,0.002409638554,Delta
5.562211982,5.866359447,0.02304147465,Delta
10.97018349,6.151376147,0.2775229358,Delta
0.7,1.228571429,0,Delta
3.666666667,1.333333333,0,Delta
8.483870968,2.548387097,0,Delta
14.49122807,11.14035088,1.666666667,Delta
7.032437442,6.603336423,0.5458758109,Delta
55,14,0,Delta
12.38043478,4.413043478,1.923913043,Delta
0,0,0,Delta
5.885714286,5.885714286,0,United
1.483870968,0,0,United
2.558139535,0.2790697674,0,United
0.1724137931,4.034482759,0,United
1.406896552,1.027586207,0,United
0.7777777778,0,0,United
7.351851852,6.37037037,0,United
2.125560538,7.467862481,0.1165919283,United
2.974358974,3.538461538,0,United
3.460526316,0.8848684211,0,United
3.225806452,6.451612903,0,United
3.532258065,2.290322581,0,United
1.612903226,8.064516129,0,United
1.827160494,0.2716049383,0,United
7.518518519,3.259259259,0,United
4.502631579,3.907894737,0.2894736842,United
2.58623137,2.908682281,0.2290040218,United
3.316239316,0.2863247863,1.004273504,United
0,1.465517241,1.086206897,United
8.051282051,2.769230769,0,United
1.612903226,5.435483871,0,United
3.897610922,18.11262799,0,United
0,4,0,United
0,3.389830508,0,United
3.109090909,2.381818182,0,United
9.940766551,14.41811847,0,United
2.606635071,2.427962085,0.2838862559,United
3.19047619,3.823129252,0.6054421769,United
2.931034483,0,0,United
3.213114754,2.213114754,1.639344262,United
6.277777778,2.648148148,0,United
1.558375635,6.659898477,0,United
6.047244094,4.212598425,0,United
3.457308249,3.900144718,0.1172214182,United
3.425531915,7.533365571,0.1039651838,United
1.666666667,9.435087719,0,United
6.405405405,12.2027027,0,United
3.164179104,2.149253731,0,United
3.184482759,4.353448276,0,United
2.740740741,2.851851852,0,United
4.920792079,4.01980198,0,United
